Order_ID,Supplier_Name,Product_Name,Order_Quantity,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Unit_Cost,Total_Cost,Currency,Shipment_Method,Shipment_Status,Warehouse_Location,Inventory_Level,Reorder_Level,Lead_Time_Days,Delay_Days,Quality_Check,Returned_Quantity,Supplier_Rating,Payment_Terms,Payment_Status,Order_Priority,Currency_Conversion_Rate,Supplier_Contact
ORD100523,Blue Ocean Ltd.,Rubber Tires,200,4/5/2024,2024.03.20,4/18/2024,250.22,43070.6,EUR,Sea,In Transit,Los Angeles,10,10,3,2,Passed,1,3,COD,Paid,High,0.85,-1503
ORD100524,Prime Logistics,Electronic Components,167,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,EUR,Rail,Pending,New York,10,10,3,2,Passed,2,3,COD,Paid,Medium,0.75,-1503
ORD100525,Nova Supply Co.,Copper Wire,167,4/5/2024,4/15/2024,26/02/2024,250.22,43070.6,USD,Air,Delayed,Los Angeles,0,10,10,2,Passed,1,4,COD,Paid,Low,0.86,-1788
ORD100526,Prime Logistics,Industrial Paint,10,2024.03.10,2024.03.20,4/18/2024,250.22,43070.6,USD,Rail,shipped,Los Angeles,50,10,5,2,Passed,0,3,Net 60,Paid,High,0.75,-1210
ORD100527,Nova Supply Co.,Plastic Sheets,10,1/15/2024,4/15/2024,1/24/2024,250.22,43070.6,USD,Rail,Delivered,Miami,0,20,10,2,Passed,2,3,COD,Paid,High,0.75,-1210
ORD100528,Acme Corp.,Electronic Components,10,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Road,Shipped,Los Angeles,0,20,7,0,Passed,0,1,Net 30,Unpaid,High,0.85,-1788
ORD100529,Acme Corp.,Rubber Tires,100,2024.03.10,25/02/2024,26/02/2024,250.22,43070.6,USD,Sea,Cancelled,New York,36,20,10,0,Failed,1,1,COD,Paid,High,0.85,-1788
ORD100530,Global Supplies Inc.,Steel Rods,200,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,USD,Road,Pending,Los Angeles,0,15,10,2,Failed,1,2,Net 60,Paid,Low,0.85,-1210
ORD100531,Prime Logistics,Copper Wire,167,4/5/2024,,1/24/2024,499.86,43070.6,USD,Sea,Delayed,Miami,36,5,5,5,Failed,2,1,COD,Paid,Medium,0.85,-1788
ORD100532,Blue Ocean Ltd.,Electronic Components,100,2024.03.10,1/25/2024,1/24/2024,498.32,49832,USD,Sea,In Transit,New York,50,10,10,5,Failed,1,4,COD,Paid,High,0.75,-1788
ORD100533,Prime Logistics,Steel Rods,10,4/5/2024,4/15/2024,1/24/2024,250.22,43070.6,EUR,Rail,Cancelled,Chicago,20,10,6,0,Passed,1,2,COD,Pending,Medium,0.86,-1788
ORD100534,Sunrise Traders,Steel Rods,500,2024.03.10,,2024.03.22,250.22,43070.6,USD,Rail,In Transit,Houston,36,10,7,0,Passed,1,5,COD,Pending,High,0.86,-1788
ORD100535,Acme Corp.,Steel Rods,200,15/02/2024,4/15/2024,1/24/2024,250.22,43070.6,EUR,Sea,Delayed,Chicago,50,20,3,1,Failed,1,4,COD,Paid,Medium,0.75,-1210
ORD100536,Acme Corp.,Industrial Paint,167,2024.03.10,1/25/2024,4/18/2024,250.22,43070.6,USD,Road,Delayed,New York,50,15,3,0,Failed,0,5,Net 30,Paid,Low,0.75,-1210
ORD100537,Blue Ocean Ltd.,Packaging Boxes,50,2024.03.10,4/15/2024,26/02/2024,124.8,6240,USD,Road,Cancelled,Miami,0,10,6,0,Passed,0,3,COD,Paid,High,1,-1788
ORD100538,Nova Supply Co.,Industrial Paint,100,1/15/2024,2024.03.20,1/24/2024,226.1,22610,USD,Sea,Delayed,Houston,50,15,3,2,Failed,2,3,COD,Unpaid,High,0.86,-1210
ORD100539,Global Supplies Inc.,Steel Rods,167,1/15/2024,25/02/2024,1/24/2024,65.89,43070.6,USD,Sea,Delivered,New York,0,10,5,5,Passed,1,5,COD,Unpaid,Medium,0.75,-1503
ORD100540,Nova Supply Co.,Steel Rods,500,1/15/2024,1/25/2024,4/18/2024,477.09,238545,EUR,Rail,Delayed,Houston,36,10,3,1,Passed,1,5,COD,Paid,High,0.86,-1210
ORD100541,Acme Corp.,Rubber Tires,500,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Sea,In Transit,Chicago,100,20,3,0,Passed,1,5,Net 30,Paid,Low,1,-1210
ORD100542,Nova Supply Co.,Steel Rods,100,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Rail,Shipped,New York,100,5,7,5,Failed,1,2,COD,Pending,Medium,0.85,-1503
ORD100543,Sunrise Traders,Plastic Sheets,50,15/02/2024,4/15/2024,1/24/2024,336.34,16817,EUR,Sea,Pending,Houston,20,5,5,5,Passed,0,3,COD,Unpaid,High,0.85,-1503
ORD100544,Blue Ocean Ltd.,Steel Rods,167,2024.03.10,1/25/2024,26/02/2024,250.22,43070.6,USD,Sea,Cancelled,Los Angeles,10,10,7,5,Failed,1,3,Net 30,Unpaid,High,1,-1210
ORD100545,Sunrise Traders,Industrial Paint,100,1/15/2024,25/02/2024,1/24/2024,180.04,18004,EUR,Sea,Shipped,Chicago,20,20,10,2,Passed,0,2,Net 60,Paid,High,0.85,-1788
ORD100546,Global Supplies Inc.,Rubber Tires,100,15/02/2024,2024.03.20,4/18/2024,250.22,43070.6,USD,Sea,Cancelled,Miami,10,15,5,0,Passed,2,1,Net 60,Unpaid,Low,1,-1503
ORD100547,Prime Logistics,Industrial Paint,500,1/15/2024,4/15/2024,26/02/2024,250.22,43070.6,EUR,Sea,Delivered,Chicago,20,5,7,0,Passed,0,4,COD,Paid,Medium,0.86,-1210
ORD100548,Acme Corp.,Rubber Tires,167,2024.03.10,,26/02/2024,250.22,43070.6,EUR,Rail,Shipped,Chicago,10,10,5,2,Passed,1,3,COD,Paid,Medium,0.75,-1503
ORD100549,Global Supplies Inc.,Packaging Boxes,50,1/15/2024,4/15/2024,1/24/2024,250.22,43070.6,EUR,Road,Shipped,Miami,0,10,3,0,Failed,2,4,Net 30,Paid,High,0.85,-1210
ORD100550,Prime Logistics,Copper Wire,200,4/5/2024,2024.03.20,26/02/2024,260.8,52160,USD,Road,Cancelled,Los Angeles,36,20,6,2,Failed,2,4,Net 60,Unpaid,High,0.85,-1210
ORD100551,Nova Supply Co.,Packaging Boxes,200,1/15/2024,25/02/2024,26/02/2024,426.31,85262,USD,Road,Shipped,New York,10,20,6,2,Passed,2,3,COD,Unpaid,Low,1,-1503
ORD100552,Global Supplies Inc.,Electronic Components,500,2024.03.10,25/02/2024,1/24/2024,276.63,138315,USD,Rail,Pending,Houston,10,15,5,2,Passed,2,2,COD,Paid,High,0.85,-1788
ORD100553,Nova Supply Co.,Plastic Sheets,167,2024.03.10,4/15/2024,2024.03.22,281.13,43070.6,USD,Air,Cancelled,Houston,10,10,3,2,Passed,1,5,Net 60,Unpaid,High,0.86,-1503
ORD100554,Nova Supply Co.,Electronic Components,10,2024.03.10,25/02/2024,1/24/2024,250.22,43070.6,USD,Air,shipped,Los Angeles,50,5,6,0,Failed,1,2,COD,Paid,High,1,-1210
ORD100555,Prime Logistics,Plastic Sheets,200,4/5/2024,25/02/2024,26/02/2024,250.22,43070.6,USD,Air,Delayed,New York,100,5,5,2,Passed,0,5,COD,Pending,High,0.85,-1788
ORD100556,Nova Supply Co.,Industrial Paint,200,4/5/2024,1/25/2024,4/18/2024,250.22,43070.6,EUR,Sea,Delayed,Chicago,20,5,5,2,Passed,1,5,COD,Paid,High,0.85,-1503
ORD100557,Prime Logistics,Plastic Sheets,50,15/02/2024,1/25/2024,26/02/2024,250.22,43070.6,USD,Rail,Pending,New York,100,10,6,1,Passed,0,4,Net 60,Paid,Medium,0.75,-1788
ORD100558,Acme Corp.,Rubber Tires,500,15/02/2024,4/15/2024,4/18/2024,250.22,43070.6,USD,Rail,Cancelled,Chicago,0,10,10,2,Passed,0,5,Net 30,Pending,Low,0.85,-1210
ORD100559,Nova Supply Co.,Industrial Paint,500,2024.03.10,,4/18/2024,250.22,43070.6,EUR,Air,Cancelled,Chicago,10,10,10,2,Failed,1,2,COD,Paid,Medium,0.86,-1210
ORD100560,Nova Supply Co.,Copper Wire,10,4/5/2024,1/25/2024,2024.03.22,250.22,43070.6,EUR,Sea,Shipped,Los Angeles,100,10,10,5,Passed,1,5,Net 30,Paid,High,0.86,-1503
ORD100561,Blue Ocean Ltd.,Industrial Paint,167,1/15/2024,1/25/2024,26/02/2024,107.66,43070.6,USD,Air,Shipped,New York,0,10,3,0,Passed,1,2,Net 60,Pending,Medium,0.86,-1503
ORD100562,Blue Ocean Ltd.,Steel Rods,500,4/5/2024,,4/18/2024,250.22,43070.6,USD,Road,Shipped,Houston,36,10,3,0,Passed,1,4,Net 30,Pending,Medium,1,-1788
ORD100563,Global Supplies Inc.,Industrial Paint,500,2024.03.10,,26/02/2024,250.22,43070.6,USD,Air,In Transit,Houston,0,20,5,2,Passed,1,1,COD,Paid,High,1,-1788
ORD100564,Nova Supply Co.,Copper Wire,500,15/02/2024,4/15/2024,1/24/2024,176.27,88135,USD,Sea,Cancelled,Los Angeles,100,10,7,1,Failed,0,3,Net 30,Unpaid,High,0.85,-1210
ORD100565,Nova Supply Co.,Packaging Boxes,10,4/5/2024,1/25/2024,1/24/2024,295.57,2955.7,USD,Air,Cancelled,New York,50,10,3,5,Failed,1,2,COD,Paid,Low,0.75,-1503
ORD100566,Nova Supply Co.,Packaging Boxes,100,4/5/2024,2024.03.20,4/18/2024,197.03,19703,USD,Rail,shipped,Chicago,36,10,5,0,Passed,2,5,Net 60,Unpaid,Medium,0.86,-1788
ORD100567,Acme Corp.,Industrial Paint,500,2024.03.10,1/25/2024,4/18/2024,219.58,109790,EUR,Sea,shipped,Miami,0,20,10,5,Failed,2,3,COD,Unpaid,Medium,0.85,-1210
ORD100568,Nova Supply Co.,Electronic Components,100,1/15/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Rail,Shipped,Miami,100,15,3,1,Passed,1,1,COD,Pending,High,1,-1210
ORD100569,Blue Ocean Ltd.,Rubber Tires,50,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,USD,Sea,In Transit,New York,10,15,3,5,Passed,1,3,Net 30,Paid,Medium,0.75,-1788
ORD100570,Acme Corp.,Rubber Tires,50,1/15/2024,4/15/2024,1/24/2024,257.72,12886,EUR,Sea,In Transit,Miami,50,10,10,0,Failed,0,2,COD,Unpaid,Medium,0.75,-1210
ORD100571,Nova Supply Co.,Plastic Sheets,50,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Sea,Shipped,New York,20,20,3,5,Passed,0,5,COD,Pending,Low,0.75,-1503
ORD100572,Blue Ocean Ltd.,Copper Wire,10,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,EUR,Road,shipped,Miami,0,5,5,2,Failed,0,5,Net 60,Unpaid,Medium,1,-1788
ORD100573,Global Supplies Inc.,Plastic Sheets,200,15/02/2024,1/25/2024,26/02/2024,311.61,62322,USD,Sea,shipped,Chicago,20,5,6,5,Passed,1,2,COD,Unpaid,High,0.75,-1788
ORD100574,Blue Ocean Ltd.,Copper Wire,100,1/15/2024,4/15/2024,1/24/2024,250.22,43070.6,EUR,Sea,shipped,New York,36,10,5,2,Passed,0,1,Net 30,Paid,High,0.85,-1503
ORD100575,Nova Supply Co.,Rubber Tires,200,2024.03.10,1/25/2024,4/18/2024,250.22,43070.6,USD,Sea,Shipped,Chicago,36,10,10,0,Failed,1,3,COD,Paid,Low,1,-1788
ORD100576,Global Supplies Inc.,Steel Rods,500,15/02/2024,2024.03.20,1/24/2024,250.22,43070.6,EUR,Sea,In Transit,Miami,10,20,6,5,Passed,1,2,Net 30,Paid,High,0.75,-1210
ORD100577,Blue Ocean Ltd.,Industrial Paint,10,4/5/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Road,Shipped,Houston,0,10,3,5,Passed,1,1,COD,Unpaid,High,0.75,-1210
ORD100578,Acme Corp.,Copper Wire,10,15/02/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Rail,Delivered,Miami,0,5,10,0,Passed,2,2,Net 60,Pending,Medium,0.86,-1210
ORD100579,Blue Ocean Ltd.,Industrial Paint,10,2024.03.10,4/15/2024,1/24/2024,250.22,43070.6,USD,Air,Delayed,Miami,20,10,5,1,Passed,1,5,COD,Unpaid,Low,0.75,-1210
ORD100580,Nova Supply Co.,Packaging Boxes,200,1/15/2024,1/25/2024,2024.03.22,230.38,46076,USD,Air,Delivered,Chicago,20,10,10,1,Failed,0,2,Net 30,Pending,High,0.86,-1210
ORD100581,Blue Ocean Ltd.,Electronic Components,500,1/15/2024,25/02/2024,26/02/2024,250.22,43070.6,USD,Air,Cancelled,Houston,20,20,6,2,Passed,1,4,Net 60,Unpaid,High,0.75,-1210
ORD100582,Acme Corp.,Rubber Tires,500,15/02/2024,,1/24/2024,250.22,43070.6,USD,Sea,Shipped,New York,20,15,5,2,Passed,1,4,COD,Paid,Low,0.75,-1788
ORD100583,Acme Corp.,Industrial Paint,100,15/02/2024,1/25/2024,1/24/2024,165.38,16538,USD,Air,In Transit,Los Angeles,0,10,5,2,Passed,1,3,COD,Unpaid,Low,0.85,-1210
ORD100584,Nova Supply Co.,Industrial Paint,500,1/15/2024,4/15/2024,26/02/2024,317.25,158625,USD,Sea,shipped,Houston,10,5,7,2,Failed,1,3,COD,Paid,Low,0.85,-1210
ORD100585,Prime Logistics,Rubber Tires,200,1/15/2024,,4/18/2024,250.22,43070.6,USD,Sea,Cancelled,Los Angeles,10,5,7,2,Passed,1,3,Net 60,Unpaid,High,0.85,-1503
ORD100586,Blue Ocean Ltd.,Industrial Paint,100,1/15/2024,1/25/2024,2024.03.22,39.32,3932,USD,Road,In Transit,Houston,36,5,6,5,Passed,1,2,Net 30,Pending,High,0.86,-1503
ORD100587,Acme Corp.,Copper Wire,200,15/02/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Sea,Cancelled,New York,36,10,5,2,Failed,1,5,COD,Paid,High,0.86,-1210
ORD100588,Global Supplies Inc.,Rubber Tires,167,15/02/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Sea,In Transit,Los Angeles,100,10,10,0,Passed,2,5,COD,Paid,High,0.75,-1503
ORD100589,Nova Supply Co.,Electronic Components,100,2024.03.10,25/02/2024,2024.03.22,250.22,43070.6,USD,Sea,Shipped,Chicago,50,5,5,2,Passed,1,1,COD,Paid,Medium,1,-1210
ORD100590,Nova Supply Co.,Industrial Paint,50,1/15/2024,,1/24/2024,250.22,43070.6,USD,Air,In Transit,Los Angeles,10,15,5,5,Passed,1,4,Net 60,Paid,Low,1,-1788
ORD100591,Nova Supply Co.,Plastic Sheets,100,15/02/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Rail,Pending,Miami,0,10,3,1,Failed,2,1,COD,Paid,Low,0.86,-1503
ORD100592,Sunrise Traders,Plastic Sheets,500,15/02/2024,1/25/2024,26/02/2024,250.22,43070.6,USD,Air,Shipped,Houston,20,20,7,2,Failed,0,2,Net 60,Unpaid,Low,1,-1210
ORD100593,Sunrise Traders,Copper Wire,100,15/02/2024,,26/02/2024,250.22,43070.6,USD,Sea,shipped,Houston,0,20,3,2,Passed,0,3,Net 60,Paid,Low,1,-1503
ORD100594,Global Supplies Inc.,Copper Wire,100,4/5/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Sea,Delayed,New York,0,10,5,2,Passed,1,4,Net 60,Paid,High,1,-1503
ORD100595,Nova Supply Co.,Rubber Tires,200,15/02/2024,4/15/2024,26/02/2024,250.22,43070.6,USD,Road,Shipped,Los Angeles,36,10,10,2,Passed,2,4,Net 60,Paid,High,0.85,-1210
ORD100596,Nova Supply Co.,Industrial Paint,500,4/5/2024,4/15/2024,1/24/2024,250.22,43070.6,EUR,Sea,shipped,New York,50,20,7,2,Failed,1,2,Net 60,Paid,Low,0.85,-1503
ORD100597,Nova Supply Co.,Electronic Components,50,4/5/2024,,1/24/2024,250.22,43070.6,USD,Sea,Shipped,New York,100,10,5,5,Failed,2,2,Net 60,Paid,Low,0.85,-1788
ORD100598,Sunrise Traders,Copper Wire,200,1/15/2024,,26/02/2024,250.22,43070.6,EUR,Sea,Pending,Miami,36,5,3,5,Failed,1,1,COD,Paid,High,0.75,-1503
ORD100599,Nova Supply Co.,Electronic Components,10,1/15/2024,2024.03.20,2024.03.22,21.87,218.7,USD,Rail,Delayed,Chicago,10,10,5,0,Failed,1,3,COD,Unpaid,Medium,1,-1210
ORD100600,Sunrise Traders,Electronic Components,200,4/5/2024,1/25/2024,4/18/2024,85.71,17142,USD,Sea,Shipped,Los Angeles,100,5,6,0,Failed,2,5,Net 30,Paid,Low,0.75,-1210
ORD100601,Nova Supply Co.,Industrial Paint,50,4/5/2024,,1/24/2024,250.22,43070.6,USD,Rail,Delivered,New York,100,5,5,5,Failed,1,3,COD,Paid,High,0.75,-1788
ORD100602,Acme Corp.,Electronic Components,10,2024.03.10,,1/24/2024,89.74,897.4,USD,Sea,Cancelled,New York,10,5,6,0,Passed,2,5,Net 30,Unpaid,Medium,1,-1503
ORD100603,Sunrise Traders,Industrial Paint,200,1/15/2024,4/15/2024,1/24/2024,250.22,43070.6,USD,Road,Pending,Miami,100,20,3,5,Failed,1,2,COD,Paid,Medium,1,-1210
ORD100604,Nova Supply Co.,Plastic Sheets,167,15/02/2024,,1/24/2024,250.22,43070.6,USD,Sea,shipped,Miami,20,20,3,2,Passed,2,4,COD,Paid,High,1,-1503
ORD100605,Nova Supply Co.,Copper Wire,100,1/15/2024,4/15/2024,2024.03.22,231.2,23120,USD,Air,Pending,Los Angeles,100,15,7,5,Failed,1,3,Net 30,Paid,Medium,0.75,-1210
ORD100606,Acme Corp.,Plastic Sheets,500,4/5/2024,2024.03.20,4/18/2024,250.22,43070.6,USD,Sea,Delayed,Miami,36,10,6,1,Failed,1,4,Net 30,Unpaid,High,1,-1503
ORD100607,Global Supplies Inc.,Electronic Components,50,4/5/2024,,4/18/2024,250.22,43070.6,USD,Air,Shipped,Los Angeles,10,10,5,1,Passed,2,2,COD,Unpaid,Low,1,-1503
ORD100608,Prime Logistics,Plastic Sheets,500,1/15/2024,1/25/2024,4/18/2024,252.45,126225,EUR,Road,shipped,Los Angeles,10,20,6,0,Passed,0,1,Net 30,Pending,High,0.85,-1210
ORD100609,Sunrise Traders,Electronic Components,50,2024.03.10,25/02/2024,1/24/2024,345.66,17283,EUR,Air,In Transit,Miami,0,10,6,1,Failed,1,1,Net 30,Unpaid,Medium,1,-1210
ORD100610,Nova Supply Co.,Copper Wire,10,15/02/2024,25/02/2024,2024.03.22,250.22,43070.6,USD,Sea,In Transit,New York,10,10,7,0,Passed,2,3,COD,Paid,Medium,1,-1788
ORD100611,Prime Logistics,Electronic Components,200,1/15/2024,2024.03.20,26/02/2024,400.01,80002,USD,Rail,Delivered,New York,50,10,5,2,Passed,1,4,Net 60,Pending,Medium,0.85,-1210
ORD100612,Acme Corp.,Electronic Components,200,1/15/2024,,1/24/2024,314.51,62902,USD,Road,Delayed,Miami,10,20,3,2,Passed,0,3,COD,Paid,High,1,-1210
ORD100613,Nova Supply Co.,Plastic Sheets,10,1/15/2024,2024.03.20,1/24/2024,42.26,422.6,EUR,Air,Delivered,New York,36,10,3,2,Failed,2,2,Net 30,Pending,Medium,0.75,-1788
ORD100614,Sunrise Traders,Steel Rods,10,4/5/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Sea,shipped,New York,50,20,6,5,Passed,1,4,Net 30,Paid,Medium,0.86,-1210
ORD100615,Global Supplies Inc.,Electronic Components,100,1/15/2024,2024.03.20,1/24/2024,460.55,46055,USD,Sea,shipped,Chicago,36,10,5,2,Failed,2,4,COD,Paid,High,0.86,-1503
ORD100616,Blue Ocean Ltd.,Packaging Boxes,167,2024.03.10,25/02/2024,1/24/2024,250.22,43070.6,USD,Sea,Shipped,New York,20,15,6,0,Failed,1,1,COD,Unpaid,Low,1,-1788
ORD100617,Global Supplies Inc.,Copper Wire,10,15/02/2024,1/25/2024,26/02/2024,250.22,43070.6,EUR,Air,Delivered,Chicago,100,15,3,2,Passed,1,4,Net 60,Pending,High,0.75,-1503
ORD100618,Acme Corp.,Plastic Sheets,200,4/5/2024,25/02/2024,26/02/2024,403.39,80678,USD,Air,shipped,Miami,36,20,10,5,Passed,2,5,Net 60,Paid,High,0.85,-1788
ORD100619,Global Supplies Inc.,Plastic Sheets,10,15/02/2024,25/02/2024,4/18/2024,250.22,43070.6,USD,Road,Pending,New York,100,5,6,2,Passed,1,2,COD,Unpaid,High,0.75,-1788
ORD100620,Acme Corp.,Rubber Tires,10,1/15/2024,25/02/2024,1/24/2024,93.48,934.8,USD,Sea,Cancelled,New York,100,10,3,1,Failed,1,2,Net 30,Unpaid,Medium,0.85,-1210
ORD100621,Acme Corp.,Copper Wire,500,1/15/2024,4/15/2024,1/24/2024,250.22,43070.6,EUR,Road,Delivered,New York,0,10,7,2,Passed,1,2,Net 30,Paid,High,1,-1788
ORD100622,Prime Logistics,Rubber Tires,50,2024.03.10,4/15/2024,1/24/2024,250.22,43070.6,EUR,Sea,Pending,Chicago,100,10,3,2,Failed,1,3,COD,Paid,High,0.85,-1210
ORD100623,Blue Ocean Ltd.,Rubber Tires,167,2024.03.10,4/15/2024,4/18/2024,250.22,43070.6,EUR,Rail,Pending,Houston,36,15,5,5,Passed,1,2,COD,Unpaid,High,0.75,-1210
ORD100624,Sunrise Traders,Plastic Sheets,200,15/02/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Sea,Pending,Chicago,50,15,7,1,Passed,1,4,Net 60,Unpaid,High,0.86,-1788
ORD100625,Nova Supply Co.,Industrial Paint,200,15/02/2024,,1/24/2024,250.22,43070.6,USD,Road,Pending,New York,100,10,5,2,Passed,2,2,Net 30,Unpaid,High,1,-1503
ORD100626,Sunrise Traders,Industrial Paint,167,1/15/2024,2024.03.20,1/24/2024,232.07,43070.6,EUR,Air,Shipped,New York,20,5,6,2,Failed,1,2,Net 30,Paid,High,1,-1788
ORD100627,Global Supplies Inc.,Rubber Tires,100,15/02/2024,25/02/2024,1/24/2024,374.11,37411,EUR,Rail,Delivered,New York,0,20,3,1,Failed,2,5,COD,Pending,Medium,1,-1210
ORD100628,Blue Ocean Ltd.,Electronic Components,200,4/5/2024,,4/18/2024,19.79,3958,EUR,Sea,Shipped,New York,50,5,10,0,Passed,2,3,Net 60,Unpaid,Medium,0.75,-1210
ORD100629,Global Supplies Inc.,Copper Wire,10,1/15/2024,25/02/2024,2024.03.22,127.34,1273.4,USD,Sea,Pending,Miami,50,20,6,2,Passed,1,3,Net 30,Paid,High,0.86,-1503
ORD100630,Nova Supply Co.,Packaging Boxes,10,15/02/2024,25/02/2024,1/24/2024,357.1,3571,USD,Road,Shipped,New York,20,20,10,0,Failed,2,1,COD,Pending,High,0.75,-1210
ORD100631,Blue Ocean Ltd.,Plastic Sheets,100,15/02/2024,,26/02/2024,250.22,43070.6,EUR,Sea,In Transit,Houston,10,10,5,2,Passed,1,1,Net 30,Pending,High,0.75,-1788
ORD100632,Acme Corp.,Packaging Boxes,100,1/15/2024,,4/18/2024,250.22,43070.6,USD,Air,Cancelled,Miami,10,20,5,2,Passed,1,3,Net 30,Pending,High,0.85,-1788
ORD100633,Sunrise Traders,Industrial Paint,167,4/5/2024,4/15/2024,2024.03.22,250.22,43070.6,USD,Air,Pending,Los Angeles,0,10,5,2,Passed,0,3,Net 60,Pending,High,0.75,-1210
ORD100634,Prime Logistics,Industrial Paint,100,15/02/2024,,2024.03.22,250.22,43070.6,USD,Sea,shipped,Los Angeles,36,20,7,2,Passed,1,1,COD,Paid,High,0.86,-1503
ORD100635,Acme Corp.,Electronic Components,200,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Rail,Cancelled,Miami,50,10,7,0,Passed,2,3,Net 30,Paid,High,0.85,-1788
ORD100636,Acme Corp.,Electronic Components,100,1/15/2024,,26/02/2024,250.22,43070.6,EUR,Sea,Shipped,Miami,100,10,6,0,Failed,1,3,COD,Paid,High,0.85,-1503
ORD100637,Sunrise Traders,Packaging Boxes,500,2024.03.10,1/25/2024,4/18/2024,250.22,43070.6,USD,Road,Pending,New York,50,15,10,1,Failed,2,4,Net 60,Pending,Low,0.75,-1210
ORD100638,Prime Logistics,Electronic Components,10,15/02/2024,1/25/2024,26/02/2024,250.22,43070.6,USD,Road,shipped,Chicago,100,5,10,5,Passed,1,3,Net 30,Unpaid,High,0.85,-1210
ORD100639,Prime Logistics,Industrial Paint,167,1/15/2024,,1/24/2024,250.22,43070.6,EUR,Air,In Transit,Chicago,36,10,5,5,Passed,2,2,COD,Paid,Medium,0.85,-1503
ORD100640,Acme Corp.,Plastic Sheets,200,1/15/2024,2024.03.20,2024.03.22,11.51,2302,USD,Road,Pending,New York,20,15,10,2,Passed,0,2,Net 60,Unpaid,High,0.75,-1210
ORD100641,Acme Corp.,Plastic Sheets,10,1/15/2024,1/25/2024,1/24/2024,162.06,1620.6,USD,Rail,In Transit,Houston,50,10,7,1,Passed,2,3,Net 60,Pending,High,1,-1503
ORD100642,Blue Ocean Ltd.,Electronic Components,500,4/5/2024,1/25/2024,4/18/2024,250.22,43070.6,USD,Rail,Pending,Houston,100,15,5,1,Failed,2,5,Net 30,Paid,Low,0.85,-1788
ORD100643,Nova Supply Co.,Rubber Tires,167,1/15/2024,25/02/2024,4/18/2024,164.76,43070.6,EUR,Rail,Delivered,Houston,100,10,5,2,Failed,1,3,COD,Paid,Medium,1,-1503
ORD100644,Global Supplies Inc.,Electronic Components,10,1/15/2024,4/15/2024,26/02/2024,61.2,612,USD,Rail,Cancelled,New York,100,10,5,5,Passed,0,2,COD,Pending,High,0.86,-1503
ORD100645,Nova Supply Co.,Industrial Paint,167,15/02/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Sea,shipped,Chicago,10,15,10,0,Passed,1,4,Net 60,Paid,High,0.85,-1503
ORD100646,Global Supplies Inc.,Rubber Tires,167,1/15/2024,2024.03.20,4/18/2024,250.22,43070.6,EUR,Sea,shipped,New York,0,10,3,5,Passed,1,5,COD,Paid,High,0.75,-1788
ORD100647,Blue Ocean Ltd.,Rubber Tires,50,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Air,shipped,New York,10,5,3,1,Passed,0,2,Net 60,Paid,Low,0.75,-1210
ORD100648,Sunrise Traders,Industrial Paint,500,1/15/2024,1/25/2024,1/24/2024,394.9,197450,EUR,Air,Shipped,Houston,50,10,10,2,Failed,0,1,Net 30,Unpaid,Medium,1,-1503
ORD100649,Blue Ocean Ltd.,Rubber Tires,200,4/5/2024,,26/02/2024,250.22,43070.6,EUR,Rail,shipped,Houston,0,10,5,2,Failed,1,5,COD,Pending,Medium,0.86,-1210
ORD100650,Nova Supply Co.,Industrial Paint,167,15/02/2024,,1/24/2024,44.83,43070.6,EUR,Air,In Transit,Chicago,0,5,3,2,Failed,0,3,Net 30,Pending,Low,0.75,-1788
ORD100651,Blue Ocean Ltd.,Rubber Tires,50,4/5/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Road,Delivered,Houston,20,20,6,2,Passed,2,4,Net 30,Paid,High,0.86,-1503
ORD100652,Nova Supply Co.,Steel Rods,200,2024.03.10,,1/24/2024,294.04,58808,USD,Sea,Pending,Houston,0,10,5,1,Passed,1,3,Net 30,Unpaid,Low,0.85,-1210
ORD100653,Nova Supply Co.,Steel Rods,500,1/15/2024,,1/24/2024,373.1,186550,EUR,Sea,In Transit,Chicago,0,10,6,0,Failed,1,2,COD,Unpaid,Medium,0.85,-1503
